sample_type,rand_id,landslide_id,x,y,pt_elev,area_m2,z_min,z_max,relief_m
random,4645,3553,428212.6060454092,2755579.1112242225,730.0,10048.169797192042,586.0,735.0,149.0
random,4646,6041,422349.1796675475,2760632.8814083547,435.0,4133.226380180085,401.0,474.0,73.0
random,4647,1231,406359.2428051577,2750486.78629456,292.0,3348.9654263310154,282.0,298.0,16.0
random,4648,2398,403145.90210613597,2753336.099045464,218.0,7753.750917071161,216.0,242.0,26.0
random,4649,4647,403541.54864297574,2757769.8460226227,230.0,1000.7200178696784,230.0,238.0,8.0
random,4650,1012,429961.9917503936,2749730.4057243946,508.0,997.6185898524237,496.0,512.0,16.0
random,4651,2342,403544.9686764769,2753244.0632820074,229.0,4403.070411893227,210.0,251.0,41.0
random,4652,3047,406847.24325619556,2754458.743815937,249.0,8822.986634153365,232.0,264.0,32.0
random,4653,999,424341.98547391314,2749679.027317816,457.0,4218.101986131561,452.0,503.0,51.0
random,4654,2584,406541.6622552671,2753702.061235767,250.0,6557.544670107836,243.0,273.0,30.0
random,4655,2098,414629.1421727078,2752829.9562297026,351.0,450.40603762841226,352.0,354.0,2.0
random,4656,3801,422075.12606298906,2756133.4050853383,413.0,832.6023458571864,410.0,421.0,11.0
random,4657,4439,412628.4170336357,2757438.341436124,214.0,2530.597604806294,199.0,224.0,25.0
random,4658,762,423141.65581401647,2748903.825344572,477.0,2612.588123369159,461.0,486.0,25.0
random,4659,1269,406591.4404825013,2750587.2458076673,274.0,1019.8256828074964,278.0,295.0,17.0
random,4660,4082,414878.3823330766,2756782.1884227823,256.0,4791.850416111253,231.0,314.0,83.0
random,4661,3612,413665.53669717535,2755703.2620650595,326.0,2027.5454407277286,312.0,334.0,22.0
random,4662,4125,409006.6671193867,2756855.098694929,378.0,3772.4039138808353,348.0,386.0,38.0
random,4663,2564,406307.09077277326,2753640.2851891546,260.0,5546.627059536216,251.0,279.0,28.0
random,4664,4898,412216.94851787627,2758072.30273735,273.0,6492.03458689897,223.0,325.0,102.0
random,4665,6114,413332.517099506,2761143.5074703977,315.0,1281.7674571986406,309.0,325.0,16.0
random,4666,5274,417439.9836037837,2758693.4548614374,316.0,745.1058502078607,309.0,321.0,12.0
random,4667,3711,417823.9462424739,2755812.9992811405,597.0,9302.24062471274,507.0,635.0,128.0
random,4668,928,406218.8611883199,2749473.8183433134,217.0,3594.0147903900247,165.0,224.0,59.0
random,4669,1827,403947.6430819408,2752169.02388118,266.0,2896.8607442189723,256.0,283.0,27.0
random,4670,2501,406037.853026251,2753567.4763910403,302.0,3222.0361631148776,258.0,305.0,47.0
random,4671,792,423255.54964336054,2749012.2518184115,515.0,3001.732410845707,481.0,523.0,42.0
random,4672,1942,404601.8316771864,2752458.9509839313,251.0,15048.241945120944,241.0,283.0,42.0
random,4673,1214,407055.050690746,2750434.458860662,226.0,4702.99135402642,207.0,237.0,30.0
random,4674,2033,412987.9933906502,2752723.2360182367,298.0,720.462399820313,284.0,303.0,19.0
random,4675,5113,416383.65165292815,2758480.585693262,261.0,1304.8975596326866,255.0,266.0,11.0
random,4676,575,422264.9350821272,2748342.9005073085,350.0,2997.81353999967,349.0,359.0,10.0
random,4677,4667,411544.0359881617,2757769.053542829,275.0,2184.4452060113626,259.0,305.0,46.0
random,4678,2829,415604.24811292795,2754081.375477488,424.0,6740.731468993719,393.0,454.0,61.0
random,4679,4697,426419.6675775652,2757819.5077452213,471.0,1935.1908827754269,457.0,479.0,22.0
random,4680,2046,404744.88620992174,2752716.1398979374,249.0,1674.9591572585425,233.0,250.0,17.0
random,4681,6679,427192.6336949828,2769696.609093236,303.0,974.8862452670477,301.0,305.0,4.0
random,4682,760,423480.98313214356,2748925.9951481395,521.0,2489.942370528591,489.0,521.0,32.0
random,4683,5947,428313.64090776676,2760361.617458373,587.0,10844.72609455862,510.0,595.0,85.0
random,4684,1225,406924.97486083355,2750411.681490203,219.0,4146.200031829635,213.0,252.0,39.0
random,4685,1919,402808.9644841769,2752433.1753356066,207.0,2299.7464358074735,204.0,211.0,7.0
random,4686,3961,415746.7545148,2756559.472964994,373.0,2981.926125363037,351.0,379.0,28.0
random,4687,5591,435920.6797139741,2759295.362024323,451.0,4958.602805956905,445.0,483.0,38.0
random,4688,3524,401301.82665970636,2755514.813826938,306.0,2480.896366383747,298.0,316.0,18.0
random,4689,2999,408382.3375762463,2754396.101739636,254.0,14970.353531859035,217.0,262.0,45.0
random,4690,4493,433120.5294909734,2757539.6588586764,558.0,3226.826122565585,526.0,580.0,54.0
random,4691,4547,414660.88987216866,2757625.5865458627,234.0,3988.4833563245497,225.0,247.0,22.0
random,4692,2592,408889.35467674764,2753731.9452710147,210.0,3797.2063325245076,201.0,220.0,19.0
random,4693,2549,402486.6214643314,2753648.397533515,236.0,3195.145204444223,224.0,239.0,15.0
random,4694,3612,413628.18104545603,2755694.1140100867,315.0,2027.5454407277286,312.0,334.0,22.0
random,4695,3780,412145.79999731545,2756106.0826833793,223.0,360.1852609030855,223.0,227.0,4.0
random,4696,3043,408748.3909012096,2754542.783277281,202.0,5595.016360779539,186.0,239.0,53.0
random,4697,402,422274.272333952,2747480.5470892326,498.0,1519.840592985631,489.0,520.0,31.0
random,4698,2680,407577.9103753429,2753878.52469957,212.0,2183.34452771556,205.0,213.0,8.0
random,4699,3909,419038.0713954321,2756434.1186734703,344.0,28318.5004612875,333.0,478.0,145.0
random,4700,1038,426656.96645903686,2749779.437280677,986.0,808.9841756022417,974.0,1018.0,44.0
random,4701,1227,406609.7391361354,2750481.9193506776,248.0,1583.667025691127,241.0,259.0,18.0
random,4702,2822,408031.8736301489,2754125.2502967017,234.0,1644.7235060338865,223.0,243.0,20.0
random,4703,2521,412955.1719415245,2753544.955045755,345.0,10165.230947057837,317.0,362.0,45.0
random,4704,2912,418257.146259305,2754327.442251648,636.0,525.3435137220179,629.0,633.0,4.0
random,4705,3066,404418.76890853816,2754553.6688966868,261.0,3006.3912193575193,243.0,261.0,18.0
random,4706,4108,413031.62950193806,2756805.134068407,266.0,2319.4850423139815,245.0,266.0,21.0
random,4707,5498,421539.75053014857,2759121.0248652836,483.0,1124.9709767288462,475.0,509.0,34.0
random,4708,760,423516.56665758847,2748877.2502123187,495.0,2489.942370528591,489.0,521.0,32.0
random,4709,3955,429906.20316050487,2756544.384229815,552.0,1846.9984643031885,542.0,552.0,10.0
random,4710,4980,429947.02780037234,2758249.553603288,631.0,6672.1967482610835,598.0,644.0,46.0
random,4711,3184,409966.57089677383,2754801.572585987,251.0,1974.0709562192387,244.0,267.0,23.0
random,4712,2740,407800.8254149138,2753974.8479860285,239.0,1961.800408856377,224.0,247.0,23.0
random,4713,3089,414541.117578123,2754603.184253901,285.0,2870.2448347024583,285.0,308.0,23.0
random,4714,696,427970.78283424606,2748435.8899109326,607.0,18700.775854199623,559.0,699.0,140.0
random,4715,1533,407639.1007971293,2751366.9047457883,271.0,26678.33683220541,194.0,279.0,85.0
random,4716,2991,409690.37227309746,2754476.7079880727,264.0,1003.9743700045805,262.0,267.0,5.0
random,4717,1979,402787.5596772212,2752592.5916644195,207.0,5977.256116518166,206.0,218.0,12.0
random,4718,1788,407405.6977670823,2752072.6437569186,309.0,417.21364540288283,309.0,316.0,7.0
random,4719,810,425267.50279509305,2749069.2819780055,706.0,4269.766947585433,665.0,722.0,57.0
random,4720,6119,429191.3330113649,2761146.166644242,570.0,2633.433111765804,568.0,591.0,23.0
random,4721,5847,430693.7157922541,2759998.0904522864,740.0,1306.1555128637178,727.0,763.0,36.0
random,4722,223,432575.3391383517,2746487.0617416003,415.0,1786.2498536038522,408.0,429.0,21.0
random,4723,1909,406482.3150921001,2752408.3407075307,221.0,1449.290054277182,220.0,227.0,7.0
random,4724,4165,437689.32634112384,2756811.005416041,471.0,11285.383587490192,454.0,527.0,73.0
random,4725,5253,416917.4706690025,2758627.3197370977,342.0,3440.86062958286,301.0,365.0,64.0
random,4726,2589,402711.23745801504,2753745.7066303296,253.0,7163.122321879445,230.0,260.0,30.0
random,4727,3553,427971.0570255583,2755350.3666295633,626.0,10048.169797192042,586.0,735.0,149.0
random,4728,616,422577.0986825156,2748472.5974379,431.0,2861.655221673913,418.0,439.0,21.0
random,4729,906,424845.1628523897,2749417.9459759155,647.0,271.39558351027495,644.0,647.0,3.0
random,4730,339,421516.5227551857,2747160.333922084,420.0,477.7571121577932,415.0,423.0,8.0
random,4731,1223,426899.4559166492,2750501.588497332,856.0,915.2482695079099,850.0,870.0,20.0
random,4732,2978,409226.00691655,2754458.629351169,217.0,1522.2250902164085,188.0,219.0,31.0
random,4733,4041,425347.3336902041,2756692.499054574,401.0,5834.16753571721,397.0,426.0,29.0
random,4734,2508,409309.7523693303,2753564.064714945,249.0,2213.871425403824,242.0,263.0,21.0
random,4735,1213,407303.96718077647,2750437.5165067115,239.0,2501.536348735781,214.0,243.0,29.0
random,4736,4994,421745.0475362604,2758286.760809142,378.0,1996.6206780968155,359.0,392.0,33.0
random,4737,1514,430514.6116714793,2751309.3314878675,500.0,3735.9053596618605,482.0,516.0,34.0
random,4738,24,427377.5305849902,2743652.3904842115,425.0,1429.7228721691706,411.0,440.0,29.0
random,4739,2654,412838.3994734791,2753870.6832426973,243.0,3334.654012793524,214.0,276.0,62.0
random,4740,4259,425778.455690854,2757042.18056718,474.0,4370.44121188639,441.0,474.0,33.0
random,4741,1175,404595.97962230095,2750348.464174544,240.0,789.3076665477986,237.0,240.0,3.0
random,4742,5459,427344.93556457746,2758999.2766330503,498.0,1507.3835392371902,473.0,501.0,28.0
random,4743,1539,408688.9976932792,2751416.4630966396,213.0,5494.405069457358,172.0,221.0,49.0
random,4744,3108,416923.03887101845,2754691.9232790773,429.0,1521.1283665084984,409.0,446.0,37.0
random,4745,3202,410189.0741830983,2754851.8603884676,291.0,2368.231723621368,269.0,311.0,42.0
random,4746,2820,420186.31875583617,2754128.7448783237,378.0,2200.4558101966063,378.0,387.0,9.0
random,4747,5415,431583.17697831284,2758910.1865408146,528.0,3971.579580954087,518.0,544.0,26.0
random,4748,4948,433447.5759126931,2758189.1050849007,580.0,2610.8983356993103,557.0,598.0,41.0
random,4749,5209,411008.49701289955,2758592.284937894,245.0,1128.5319827380924,234.0,255.0,21.0
random,4750,671,422367.82734410866,2748555.87481461,387.0,15854.315877533694,373.0,454.0,81.0
random,4751,2249,408362.93304218753,2753090.2432795437,210.0,2521.3796002423533,204.0,235.0,31.0
random,4752,4782,424518.25155446085,2757958.3574031075,466.0,1076.7982573236065,461.0,476.0,15.0
random,4753,2740,407828.64012605604,2753971.052696636,238.0,1961.800408856377,224.0,247.0,23.0
random,4754,1871,409938.76092046703,2752210.1941567794,259.0,4212.167721102503,250.0,326.0,76.0
random,4755,1831,403448.0074419446,2752154.245785488,239.0,3373.4462362205154,223.0,247.0,24.0
random,4756,5627,427997.0916134723,2759341.6189629873,499.0,12541.72449116835,447.0,525.0,78.0
random,4757,3077,408604.43318366306,2754628.873783445,206.0,663.9452268318693,204.0,214.0,10.0
random,4758,5815,427562.9873214774,2759932.8885342353,431.0,1444.3091725916556,418.0,438.0,20.0
random,4759,4946,425503.7911115785,2758178.729854021,455.0,6180.71113346953,444.0,463.0,19.0
random,4760,207,429269.9842521314,2746287.14207597,573.0,2077.5814755941424,546.0,573.0,27.0
random,4761,1025,433106.00038242916,2749743.688072281,604.0,1295.4096580523862,604.0,628.0,24.0
random,4762,546,433104.993637121,2748206.2043990246,399.0,5831.269767259326,389.0,442.0,53.0
random,4763,2124,408928.17772485234,2752882.7089405996,270.0,415.15287414163885,269.0,272.0,3.0
random,4764,2798,430430.33622759214,2754115.775652272,557.0,1738.552085985424,552.0,566.0,14.0
random,4765,1750,430877.3025980527,2751912.135635628,467.0,7502.540449601888,450.0,470.0,20.0
random,4766,6085,422451.9129299905,2760902.183463704,371.0,11873.885280274844,367.0,476.0,109.0
random,4767,1932,419316.94740776747,2752479.2344499067,371.0,1001.0237744653467,370.0,374.0,4.0
random,4768,2568,425521.60639212513,2753695.7138416218,442.0,1371.8062338540706,439.0,450.0,11.0
random,4769,2806,402957.32813538413,2754085.5577315055,258.0,12000.183056984872,241.0,276.0,35.0
random,4770,1806,409771.2222337291,2752143.546254584,263.0,2710.0656534094505,252.0,267.0,15.0
random,4771,5516,429634.29374531895,2759108.7379313163,755.0,1206.192463759674,721.0,762.0,41.0
random,4772,3617,414045.1028655618,2755713.2806887915,369.0,1585.045939311173,369.0,384.0,15.0
random,4773,6695,427704.4336034382,2769938.4397368613,305.0,575.989863069356,296.0,305.0,9.0
random,4774,707,424791.7962819984,2748757.6500257556,632.0,874.7089540937945,632.0,641.0,9.0
random,4775,2381,410294.24652155297,2753301.5123587875,345.0,2828.2279135332046,335.0,377.0,42.0
random,4776,4138,417364.7399739507,2756472.9791352185,593.0,40478.048259219264,371.0,600.0,229.0
random,4777,1281,407870.0405336337,2750636.372150543,227.0,6011.238562970643,169.0,234.0,65.0
random,4778,2467,403941.06195765885,2753443.4597800393,229.0,4138.762275518662,226.0,239.0,13.0
random,4779,5493,427826.60039173125,2759038.4372983957,539.0,5915.239330231752,455.0,581.0,126.0
random,4780,4805,415064.33132923313,2757975.5713763754,264.0,5969.02970429437,243.0,273.0,30.0
random,4781,5240,415289.20153105713,2758644.5398095376,232.0,586.971202624967,230.0,235.0,5.0
random,4782,1082,406567.29658941174,2749964.239408181,180.0,1979.1449773134884,180.0,198.0,18.0
random,4783,4884,411182.27806011116,2758118.7183496384,282.0,1847.4424420928513,268.0,315.0,47.0
random,4784,1899,406456.2750860923,2752371.639678368,221.0,1725.7386189666047,220.0,235.0,15.0
random,4785,2260,405488.19303392316,2753106.2425553035,267.0,6385.84994686194,252.0,292.0,40.0
random,4786,1046,406634.418111842,2749824.4030288584,184.0,1225.9250801226988,181.0,188.0,7.0
random,4787,4117,410675.6795812986,2756834.9688533437,251.0,3101.823733495812,237.0,264.0,27.0
random,4788,4864,411905.646385285,2758070.263673533,292.0,1505.9330293702205,289.0,301.0,12.0
random,4789,611,430032.2804169807,2748496.27288604,451.0,1911.3125604786185,451.0,460.0,9.0
random,4790,226,431881.1780134922,2746517.5064672707,547.0,962.2229102364696,525.0,543.0,18.0
random,4791,6061,429895.7336258558,2760759.349904499,696.0,2830.5329089177585,669.0,719.0,50.0
random,4792,5092,415247.76450184855,2758450.927529394,249.0,3945.225653066372,221.0,249.0,28.0
random,4793,5971,428008.1141479462,2760430.3761073216,472.0,943.5386134723492,468.0,490.0,22.0
random,4794,6037,427630.66451313853,2760646.0390623827,542.0,1393.9625894896462,535.0,555.0,20.0
random,4795,5289,416228.35631991655,2758722.536447596,230.0,1943.280020550184,217.0,235.0,18.0
random,4796,3422,415280.33367665776,2755264.340069706,350.0,2676.6365103847747,350.0,387.0,37.0
random,4797,2721,417199.39243816095,2753932.0190494633,467.0,1713.2631423435816,451.0,463.0,12.0
random,4798,2083,403120.547200814,2752815.3538254895,220.0,766.8145319900269,213.0,223.0,10.0
random,4799,4285,429393.1045270654,2757096.5993495765,630.0,3493.6397647860585,618.0,651.0,33.0
random,4800,3449,413486.35034474917,2755378.2499908227,309.0,7049.7568236003735,237.0,309.0,72.0
random,4801,3797,430532.07656103413,2756058.985367677,515.0,3815.4617473435696,509.0,526.0,17.0
random,4802,1138,431474.33317438525,2750200.141641716,424.0,5095.140037250948,420.0,427.0,7.0
random,4803,3224,407720.3037046376,2754908.5929486393,238.0,594.4452520898712,235.0,243.0,8.0
random,4804,3909,419060.380643507,2756428.4587108376,335.0,28318.5004612875,333.0,478.0,145.0
random,4805,1710,405532.8985838274,2751777.617121978,224.0,4569.590872502224,213.0,237.0,24.0
random,4806,3123,407812.48686610535,2754625.4096924243,209.0,8429.183620850103,193.0,216.0,23.0
random,4807,1799,431803.5734984316,2752076.735687852,526.0,1010.1446470873498,526.0,553.0,27.0
random,4808,3435,426431.5291240961,2755347.0779708414,399.0,2068.900343627251,399.0,414.0,15.0
random,4809,4076,421374.7774683248,2756502.1614208356,272.0,53384.04210940403,267.0,362.0,95.0
random,4810,2012,406567.02566743194,2752651.037216389,227.0,2148.3314580875926,220.0,241.0,21.0
random,4811,6222,417154.63419718685,2764193.9358942965,340.0,18221.35059204673,318.0,402.0,84.0
random,4812,5499,420223.4969759225,2759000.3046222427,303.0,16586.28071070063,271.0,379.0,108.0
random,4813,5758,427776.0354554926,2759694.4747147392,503.0,4316.73956743442,484.0,543.0,59.0
random,4814,3682,426656.39318808564,2755872.5243784026,663.0,1276.08176509902,628.0,663.0,35.0
random,4815,6721,391324.29092622426,2786157.386602391,438.0,18524.963540403183,411.0,493.0,82.0
random,4816,3817,409820.2239982582,2756070.605989304,239.0,8364.612484456116,228.0,257.0,29.0
random,4817,3919,416230.7880415924,2756470.555741856,349.0,859.0201716274977,338.0,350.0,12.0
random,4818,4049,437781.8119979143,2756739.467501713,471.0,3187.8501748426934,467.0,480.0,13.0
random,4819,2021,406657.06114966713,2752689.8897339804,208.0,2283.8599153840037,205.0,221.0,16.0
random,4820,5283,435368.3694412989,2758733.5464820126,501.0,3019.318352370653,499.0,516.0,17.0
random,4821,3737,420612.2305003673,2755975.047486939,412.0,3484.3341536193125,391.0,436.0,45.0
random,4822,5738,427947.0050498979,2759521.784001806,442.0,73328.69187946139,425.0,557.0,132.0
random,4823,3706,429702.58132596686,2755918.0415555495,530.0,3009.788567781423,530.0,544.0,14.0
random,4824,5497,420933.94862767996,2759064.875267151,333.0,4497.874939077133,328.0,345.0,17.0
random,4825,5985,410609.3597312978,2760438.3171874816,347.0,9225.365447648715,326.0,370.0,44.0
random,4826,5849,426629.30863246636,2760010.316050214,411.0,6659.8646295468125,389.0,434.0,45.0
random,4827,2988,408770.49312328984,2754456.1180525282,213.0,1868.7431091088881,205.0,214.0,9.0
random,4828,5124,420433.0720493749,2758469.566605087,354.0,1556.8667570118478,332.0,372.0,40.0
random,4829,1795,409850.3212861833,2752070.2597701205,256.0,3384.422132736605,225.0,271.0,46.0
random,4830,5310,430608.8419599126,2758742.3546532337,586.0,2508.431870679888,584.0,588.0,4.0
random,4831,1812,405784.22467447934,2752115.489471109,238.0,9012.585793196831,216.0,261.0,45.0
random,4832,1785,417295.70706904447,2751986.215457129,570.0,3046.895868007077,503.0,586.0,83.0
