point_id,landslide_id,x,y,pt_elev,pt_slope,pt_lith,area_m2,z_min,z_max,relief_m
1008,1008,410771.5,2749865.75,349,30.17276382,元古界楼子坝组,762.8814031,331,349,18
1009,1009,415059,2749903.25,441,19.86915779,石炭系林地组,932.6144319,425,441,16
1010,1010,425121.5,2749890.75,581,27.23857307,元古界楼子坝组,262.2387133,578,581,3
1011,1011,429959,2749903.25,488,16.39803696,燕山中期二长花岗岩,576.3056527,486,488,2
1012,1012,405771.5,2749915.75,253,15.96090031,燕山中期正长花岗岩,674.7075936,244,253,9
1013,1013,414121.5,2749915.75,361,13.05873871,石炭系林地组,179.5773524,361,361,0
1014,1014,410446.5,2749915.75,334,17.63051605,元古界楼子坝组,757.2914694,327,334,7
1015,1015,410159,2749915.75,378,34.85964203,元古界楼子坝组,1370.748792,357,378,21
1016,1016,405434,2749865.75,290,18.27071571,燕山中期正长花岗岩,1107.573123,270,290,20
1017,1017,406321.5,2749915.75,253,25.79549217,元古界楼子坝组,676.4913015,247,253,6
1018,1018,430771.5,2749928.25,425,5.111089706,燕山中期二长花岗岩,586.4649977,424,425,1
1019,1019,410259,2749928.25,382,30.1948452,元古界楼子坝组,486.9024156,368,382,14
1020,1020,,,,,,89.95265538,,,
1021,1021,412309,2749915.75,309,25.71843338,元古界楼子坝组,1967.225134,290,309,19
1022,1022,423959,2749928.25,448,24.06278229,元古界楼子坝组,831.4406442,433,448,15
1023,1023,406684,2749953.25,205,10.77250862,元古界楼子坝组,3203.14865,175,205,30
1024,1024,406896.5,2749965.75,197,23.2395668,元古界楼子坝组,2638.251272,171,197,26
1025,1025,425521.5,2749953.25,630,15.27659416,泥盆系桃子坑组,586.4776403,624,630,6
1026,1026,425184,2749965.75,611,29.38070869,元古界楼子坝组,703.872827,592,611,19
1027,1027,406296.5,2749940.75,265,10.20397377,元古界楼子坝组,2643.948877,186,265,79
1028,1028,429259,2749978.25,555,30.54420662,元古界楼子坝组,496.5152318,544,555,11
1029,1029,412796.5,2749990.75,325,26.32494736,元古界楼子坝组,697.1656969,293,325,32
1030,1030,412321.5,2749978.25,307,20.24305534,元古界楼子坝组,432.511476,303,307,4
1031,1031,406634,2749978.25,198,21.72714233,元古界楼子坝组,1979.144977,180,198,18
1032,1032,410159,2749990.75,413,24.34905052,侏罗系下村组,823.8668149,401,413,12
1033,1033,410021.5,2749990.75,427,14.7992239,侏罗系下村组,636.8316699,422,427,5
1034,1034,432134,2750003.25,433,0.810230672,燕山中期二长花岗岩,582.3942947,433,433,0
1035,1035,424196.5,2750015.75,440,31.41396713,元古界楼子坝组,1766.042352,412,440,28
1036,1036,430484,2750015.75,453,17.16429329,燕山中期二长花岗岩,653.0372789,445,453,8
1037,1037,425621.5,2750015.75,642,22.4068718,泥盆系桃子坑组,1023.534038,629,642,13
1038,1038,433221.5,2750028.25,604,17.16429329,燕山晚期花岗斑岩,459.9148344,599,604,5
1039,1039,429334,2750028.25,557,24.06278229,元古界楼子坝组,442.6431024,548,557,9
1040,1040,406821.5,2750015.75,200,15.79316902,元古界楼子坝组,2092.881891,188,200,12
1041,1041,406884,2750015.75,204,14.57421589,元古界楼子坝组,707.223738,193,204,11
1042,1042,406546.5,2750028.25,200,20.24305534,元古界楼子坝组,297.8364735,200,200,0
1043,1043,407021.5,2750040.75,190,25.50461578,元古界楼子坝组,1491.213246,170,190,20
1044,1044,412509,2750040.75,302,13.87336922,元古界楼子坝组,756.4034017,296,302,6
1045,1045,429596.5,2750040.75,557,8.398939133,燕山中期二长花岗岩,1166.831479,546,557,11
1046,1046,412121.5,2750028.25,332,19.28275299,元古界楼子坝组,602.7198751,326,332,6
1047,1047,433071.5,2750040.75,670,20.80679131,燕山晚期花岗斑岩,2433.23181,612,670,58
1048,1048,423971.5,2750015.75,418,21.36306,元古界楼子坝组,664.7414969,404,418,14
1049,1049,409959,2750015.75,410,17.432621,侏罗系下村组,3213.629268,386,410,24
1050,1050,423384,2749990.75,378,18.9879818,第四系全新统,1182.614805,361,378,17
1051,1051,406596.5,2750065.75,213,23.4076519,元古界楼子坝组,1486.128567,208,213,5
1052,1052,424671.5,2750053.25,485,25.57295418,元古界楼子坝组,875.1370364,472,485,13
1053,1053,406021.5,2750053.25,258,11.52797318,燕山中期正长花岗岩,1152.458695,242,258,16
1054,1054,409896.5,2750078.25,372,26.98141289,侏罗系下村组,424.8909693,368,372,4
1055,1055,430409,2750078.25,453,12.38254929,燕山中期二长花岗岩,375.049947,451,453,2
1056,1056,432371.5,2750065.75,456,20.48723793,燕山中期二长花岗岩,199.7213447,456,456,0
1057,1057,430584,2750053.25,452,25.8338871,燕山中期二长花岗岩,2732.070358,436,452,16
1058,1058,425409,2750103.25,610,39.93800354,泥盆系桃子坑组,151.4449048,610,610,0
1059,1059,424634,2750090.75,478,15.35444164,元古界楼子坝组,373.5336312,469,478,9
1060,1060,406509,2750103.25,238,29.3110199,元古界楼子坝组,4026.369898,210,238,28
1061,1061,424034,2750103.25,395,11.97672558,元古界楼子坝组,203.7919191,393,395,2
1062,1062,409784,2750053.25,357,29.22544289,侏罗系下村组,4002.420116,325,357,32
1063,1063,430646.5,2750103.25,438,13.05873871,燕山中期二长花岗岩,462.9673084,436,438,2
1064,1064,429734,2750090.75,559,25.37693405,燕山中期二长花岗岩,258.1650188,555,559,4
1065,1065,425359,2750103.25,584,23.00120926,泥盆系桃子坑组,1927.121134,571,584,13
1066,1066,429284,2750115.75,596,29.24882698,元古界楼子坝组,198.7056392,596,596,0
1067,1067,423934,2750103.25,397,27.72405052,元古界楼子坝组,729.7885078,389,397,8
1068,1068,429796.5,2750115.75,540,15.21789551,燕山中期二长花岗岩,314.0658071,539,540,1
1069,1069,424259,2750053.25,465,20.47377586,元古界楼子坝组,1739.602901,437,465,28
1070,1070,428846.5,2750128.25,638,31.41396713,元古界楼子坝组,458.9041927,631,638,7
1071,1071,429471.5,2750128.25,584,17.89009285,元古界楼子坝组,388.7713662,579,584,5
1072,1072,431059,2750128.25,420,4.355109692,燕山中期二长花岗岩,260.7039847,419,420,1
1073,1073,424434,2750128.25,453,19.68572998,元古界楼子坝组,1039.79334,448,453,5
1074,1074,406984,2750140.75,186,12.48169136,元古界楼子坝组,374.2307815,185,186,1
1075,1075,432146.5,2750153.25,450,2.429397106,燕山中期二长花岗岩,1029.596536,448,450,2
1076,1076,424634,2750153.25,468,23.45217705,元古界楼子坝组,418.7632621,463,468,5
1077,1077,423384,2750103.25,354,4.044691086,第四系全新统,1524.121145,350,354,4
1078,1078,425521.5,2750153.25,662,33.66492462,泥盆系桃子坑组,1169.379752,627,662,35
1079,1079,430209,2750128.25,490,27.74965858,燕山中期二长花岗岩,2049.044883,465,490,25
1080,1080,429346.5,2750178.25,617,9.664408684,元古界楼子坝组,223.0997231,615,617,2
1081,1081,414421.5,2750140.75,367,22.3830986,石炭系林地组,1595.445933,345,367,22
1082,1082,409809,2750115.75,349,25.65070534,侏罗系下村组,1090.175898,322,349,27
1083,1083,404534,2750190.75,217,14.1969471,燕山中期正长花岗岩,207.8753911,217,217,0
1084,1084,429721.5,2750190.75,572,23.89069366,燕山中期二长花岗岩,1452.929942,543,572,29
1085,1085,411384,2750203.25,383,25.66039658,石炭系林地组,1375.886273,364,383,19
1086,1086,430346.5,2750215.75,463,5.710593224,燕山中期二长花岗岩,1156.649401,458,463,5
1087,1087,431459,2750215.75,427,11.30993271,燕山中期二长花岗岩,5095.140037,420,427,7
1088,1088,404496.5,2750215.75,222,25.79549217,燕山中期正长花岗岩,2111.28238,201,222,21
1089,1089,430209,2750215.75,466,22.59576225,燕山中期二长花岗岩,181.9333358,466,466,0
1090,1090,407109,2750228.25,205,23.77129936,元古界楼子坝组,628.1044695,192,205,13
1091,1091,406771.5,2750228.25,207,27.83473396,元古界楼子坝组,1168.121054,189,207,18
1092,1092,406559,2750215.75,245,27.62121964,元古界楼子坝组,1757.51622,218,245,27
1093,1093,413509,2750240.75,348,25.37693405,元古界楼子坝组,581.9215629,340,348,8
1094,1094,411709,2750240.75,357,22.29961014,石炭系林地组,651.046228,345,357,12
1095,1095,406846.5,2750240.75,224,23.0354805,元古界楼子坝组,4041.905308,182,224,42
1096,1096,412059,2750253.25,358,17.29910851,元古界楼子坝组,341.5310351,356,358,2
1097,1097,424609,2750228.25,465,24.3595562,元古界楼子坝组,1462.101987,452,465,13
1098,1098,407109,2750253.25,210,21.11976051,元古界楼子坝组,618.5638663,200,210,10
1099,1099,430146.5,2750203.25,500,30.82980537,燕山中期二长花岗岩,1971.610229,475,500,25
1100,1100,404334,2750253.25,253,23.8365345,燕山中期正长花岗岩,388.7181961,252,253,1
1101,1101,406784,2750265.75,226,29.86798286,元古界楼子坝组,1413.528021,198,226,28
1102,1102,407371.5,2750265.75,190,13.05873871,元古界楼子坝组,1794.606255,185,190,5
1103,1103,411671.5,2750265.75,371,24.78446388,石炭系林地组,2346.513474,335,371,36
1104,1104,412146.5,2750265.75,350,21.89988136,元古界楼子坝组,931.5139237,331,350,19
1105,1105,405259,2750253.25,252,17.69586182,燕山中期正长花岗岩,392.8755838,246,252,6
1106,1106,424984,2750178.25,560,31.85222816,泥盆系桃子坑组,1009.22756,508,560,52
1107,1107,412109,2750278.25,355,16.89062691,元古界楼子坝组,1288.199312,345,355,10
1108,1108,430584,2750278.25,478,22.02210045,燕山中期二长花岗岩,1131.36176,462,478,16
1109,1109,425021.5,2750240.75,521,32.63193893,泥盆系桃子坑组,714.7424162,502,521,19
1110,1110,411446.5,2750290.75,417,25.17851639,石炭系林地组,996.2902873,383,417,34
1111,1111,410446.5,2750290.75,426,29.49620819,侏罗系下村组,1094.7375,402,426,24
1112,1112,405934,2750290.75,230,10.53720379,燕山中期正长花岗岩,2001.843953,222,230,8
1113,1113,404421.5,2750303.25,260,34.45023727,燕山中期正长花岗岩,598.2962844,246,260,14
1114,1114,405984,2750303.25,224,17.432621,燕山中期正长花岗岩,632.3215737,221,224,3
1115,1115,414446.5,2750303.25,337,18.80821228,石炭系林地组,1178.572555,328,337,9
1116,1116,406971.5,2750303.25,211,15.81191254,元古界楼子坝组,822.6224454,206,211,5
1117,1117,407209,2750328.25,238,4.355109692,元古界楼子坝组,4571.517712,199,238,39
1118,1118,428284,2750328.25,677,24.09484291,泥盆系天瓦岽组,3007.807629,641,677,36
1119,1119,405021.5,2750315.75,191,11.30993271,燕山中期正长花岗岩,1467.047725,183,191,8
1120,1120,407184,2750340.75,233,19.1802578,元古界楼子坝组,1175.053112,215,233,18
1121,1121,407509,2750328.25,214,13.5182848,元古界楼子坝组,6912.077057,167,214,47
1122,1122,407009,2750340.75,227,18.77803421,元古界楼子坝组,2232.15725,207,227,20
1123,1123,406496.5,2750328.25,290,22.19160652,元古界楼子坝组,4092.965454,207,290,83
1124,1124,404596.5,2750353.25,240,9.69704628,燕山中期正长花岗岩,789.3076665,237,240,3
1125,1125,404509,2750353.25,260,18.16075134,燕山中期正长花岗岩,1741.765111,246,260,14
1126,1126,407684,2750340.75,197,15.9794054,元古界楼子坝组,3777.554287,172,197,25
1127,1127,404059,2750365.75,246,27.62981415,燕山中期正长花岗岩,685.2372681,202,246,44
1128,1128,430321.5,2750365.75,494,11.97672558,燕山中期二长花岗岩,627.761207,481,494,13
1129,1129,407046.5,2750365.75,226,24.3595562,元古界楼子坝组,835.6245629,207,226,19
1130,1130,411359,2750365.75,469,38.36445618,石炭系林地组,1063.723994,441,469,28
1131,1131,404109,2750378.25,261,20.47377586,燕山中期正长花岗岩,351.8473154,249,261,12
1132,1132,411471.5,2750378.25,451,38.91107559,石炭系林地组,881.268644,420,451,31
1133,1133,424871.5,2750365.75,481,32.8275032,泥盆系桃子坑组,326.7381932,472,481,9
1134,1134,407171.5,2750365.75,225,24.19064331,元古界楼子坝组,1218.105574,204,225,21
1135,1135,407309,2750390.75,237,19.82702827,元古界楼子坝组,6494.314455,198,237,39
1136,1136,406784,2750315.75,242,14.7992239,元古界楼子坝组,6904.114923,204,242,38
1137,1137,412971.5,2750390.75,316,20.80679131,元古界楼子坝组,928.8346263,293,316,23
1138,1138,407734,2750390.75,206,17.16429329,元古界楼子坝组,3735.53374,170,206,36
1139,1139,406696.5,2750390.75,230,22.3830986,元古界楼子坝组,919.7511795,214,230,16
1140,1140,407246.5,2750403.25,245,7.428549767,元古界楼子坝组,1935.908465,236,245,9
1141,1141,432271.5,2750353.25,461,15.04016018,燕山中期二长花岗岩,2224.131909,440,461,21
1142,1142,414596.5,2750403.25,400,21.10684776,石炭系林地组,941.2230957,383,400,17
1143,1143,407634,2750403.25,187,7.20912075,元古界楼子坝组,406.2904511,186,187,1
1144,1144,414009,2750403.25,325,17.63051605,元古界楼子坝组,1353.750385,320,325,5
1145,1145,431459,2750353.25,452,20.20196915,燕山中期二长花岗岩,3027.132635,413,452,39
1146,1146,430746.5,2750415.75,457,18.20798302,燕山中期二长花岗岩,2592.99053,448,457,9
1147,1147,407196.5,2750403.25,232,22.19160652,元古界楼子坝组,1833.109746,210,232,22
1148,1148,413634,2750415.75,328,19.52872849,元古界楼子坝组,673.365445,319,328,9
1149,1149,431909,2750403.25,414,18.9879818,燕山中期二长花岗岩,3351.976865,406,414,8
1150,1150,429909,2750428.25,552,24.09484291,燕山中期二长花岗岩,1321.791622,527,552,25
1151,1151,406671.5,2750440.75,244,23.00120926,元古界楼子坝组,1190.803738,231,244,13
1152,1152,407784,2750390.75,186,34.26173019,元古界楼子坝组,1751.891687,172,186,14
1153,1153,413446.5,2750440.75,358,22.2036438,元古界楼子坝组,1923.621662,336,358,22
1154,1154,407446.5,2750365.75,225,10.53720379,元古界楼子坝组,3295.91777,191,225,34
1155,1155,431296.5,2750453.25,432,18.2550602,燕山中期二长花岗岩,819.3815032,427,432,5
1156,1156,414796.5,2750453.25,388,15.020257,石炭系林地组,811.1178462,384,388,4
1157,1157,404734,2750440.75,227,16.45168495,燕山中期正长花岗岩,443.1882389,221,227,6
1158,1158,427021.5,2750453.25,902,21.31215858,泥盆系桃子坑组,509.7154432,897,902,5
1159,1159,404846.5,2750465.75,221,10.14210606,燕山中期正长花岗岩,2260.665205,205,221,16
1160,1160,407296.5,2750415.75,243,5.174241543,元古界楼子坝组,2501.536349,214,243,29
1161,1161,407046.5,2750478.25,237,26.22229385,元古界楼子坝组,4702.991354,207,237,30
1162,1162,410096.5,2750440.75,393,30.13589478,侏罗系下村组,1148.756383,365,393,28
1163,1163,407209,2750478.25,236,21.22267342,元古界楼子坝组,1810.201097,212,236,24
1164,1164,414246.5,2750490.75,337,25.21839523,元古界楼子坝组,2045.58053,322,337,15
1165,1165,407746.5,2750490.75,210,15.56612301,元古界楼子坝组,1429.612715,197,210,13
1166,1166,415371.5,2750490.75,390,23.8365345,石炭系林地组,286.1251606,384,390,6
1167,1167,414296.5,2750490.75,333,26.88280678,元古界楼子坝组,773.8029518,322,333,11
1168,1168,428246.5,2750503.25,697,22.58402252,泥盆系天瓦岽组,461.3421915,693,697,4
1169,1169,407496.5,2750503.25,194,11.44674683,元古界楼子坝组,865.9174263,184,194,10
1170,1170,426921.5,2750490.75,870,28.25363541,泥盆系桃子坑组,915.2482695,850,870,20
1171,1171,424721.5,2750478.25,478,45.52038956,泥盆系桃子坑组,455.9749815,453,478,25
1172,1172,406946.5,2750503.25,252,23.0354805,元古界楼子坝组,4146.200032,213,252,39
1173,1173,414771.5,2750490.75,401,25.64100647,石炭系林地组,311.5366456,401,401,0
1174,1174,406596.5,2750515.75,259,16.6817112,元古界楼子坝组,1583.667026,241,259,18
1175,1175,407446.5,2750515.75,198,8.284176826,元古界楼子坝组,494.6950182,196,198,2
1176,1176,410209,2750490.75,403,19.47122002,侏罗系下村组,4774.810523,325,403,78
1177,1177,406134,2750515.75,258,21.36306,燕山中期正长花岗岩,719.6644285,240,258,18
1178,1178,406371.5,2750478.25,298,15.21789551,燕山中期正长花岗岩,3348.965426,282,298,16
1179,1179,407609,2750515.75,206,29.61852646,元古界楼子坝组,410.2449988,200,206,6
1180,1180,405246.5,2750478.25,190,18.0340271,燕山中期正长花岗岩,2847.193762,176,190,14
1181,1181,407184,2750515.75,231,19.29733658,元古界楼子坝组,3020.05582,213,231,18
1182,1182,407871.5,2750528.25,193,27.01712418,元古界楼子坝组,2754.113464,168,193,25
1183,1183,407259,2750428.25,246,5.174241543,元古界楼子坝组,3592.368197,216,246,30
1184,1184,428221.5,2750528.25,710,24.3595562,泥盆系天瓦岽组,560.4104255,695,710,15
1185,1185,414846.5,2750540.75,433,24.09484291,石炭系林地组,642.892744,422,433,11
1186,1186,413246.5,2750540.75,333,27.85169601,元古界楼子坝组,1133.022508,314,333,19
1187,1187,414234,2750540.75,363,27.69840431,元古界楼子坝组,1197.339184,336,363,27
1188,1188,407584,2750540.75,203,29.98759079,元古界楼子坝组,434.2674533,188,203,15
1189,1189,423371.5,2750540.75,359,10.41737175,第四系全新统,829.9539959,355,359,4
1190,1190,407821.5,2750540.75,202,18.64143944,元古界楼子坝组,364.5689013,198,202,4
1191,1191,414109,2750553.25,369,23.00120926,元古界楼子坝组,1036.81692,335,369,34
1192,1192,414271.5,2750553.25,370,29.38843346,元古界楼子坝组,2259.20789,321,370,49
1193,1193,406096.5,2750553.25,240,18.20798302,燕山中期正长花岗岩,440.6400575,236,240,4
1194,1194,407659,2750553.25,225,13.05873871,元古界楼子坝组,561.3796047,210,225,15
1195,1195,412134,2750553.25,324,15.21789551,石炭系林地组,362.8696725,321,324,3
1196,1196,424659,2750553.25,444,21.41379166,泥盆系桃子坑组,396.5279194,443,444,1
1197,1197,414321.5,2750553.25,353,27.69840431,元古界楼子坝组,2321.204275,324,353,29
1198,1198,407409,2750565.75,204,12.1561451,元古界楼子坝组,1359.522227,200,204,4
1199,1199,407234,2750565.75,248,3.237688065,元古界楼子坝组,652.570377,244,248,4
1200,1200,404009,2750565.75,226,21.76432037,燕山中期正长花岗岩,534.6695147,216,226,10
1201,1201,414684,2750553.25,400,22.66601372,石炭系林地组,608.1611132,388,400,12
1202,1202,414209,2750578.25,375,24.51631355,元古界楼子坝组,272.6196922,367,375,8
1203,1203,414359,2750578.25,345,26.91873169,元古界楼子坝组,678.7398251,328,345,17
